student_track_id,student_id,track_id,date_enrolled,date_completed,track_id,track_name,track_complete,days_for_completion,completion_bucket
366,14700,2,2022-05-05,NULL,2,"Data Analyst",0,NULL,NULL
367,14702,1,2022-01-24,NULL,1,"Data Scientist",0,NULL,NULL
368,14703,1,2022-09-19,NULL,1,"Data Scientist",0,NULL,NULL
369,14975,1,2022-03-09,NULL,1,"Data Scientist",0,NULL,NULL
370,14987,2,2022-03-18,NULL,2,"Data Analyst",0,NULL,NULL
371,15150,2,2022-04-20,NULL,2,"Data Analyst",0,NULL,NULL
372,15328,3,2022-01-06,NULL,3,"Business Analyst",0,NULL,NULL
373,15328,1,2022-01-06,NULL,1,"Data Scientist",0,NULL,NULL
374,15415,3,2022-01-02,NULL,3,"Business Analyst",0,NULL,NULL
375,15415,2,2022-01-02,NULL,2,"Data Analyst",0,NULL,NULL
376,15473,3,2022-02-23,NULL,3,"Business Analyst",0,NULL,NULL
377,15473,1,2022-02-14,NULL,1,"Data Scientist",0,NULL,NULL
378,15478,1,2022-08-14,NULL,1,"Data Scientist",0,NULL,NULL
379,15708,1,2022-07-24,NULL,1,"Data Scientist",0,NULL,NULL
380,15743,2,2022-04-25,NULL,2,"Data Analyst",0,NULL,NULL
381,15837,2,2022-09-20,NULL,2,"Data Analyst",0,NULL,NULL
382,16158,2,2022-06-06,NULL,2,"Data Analyst",0,NULL,NULL
383,16647,2,2022-10-15,NULL,2,"Data Analyst",0,NULL,NULL
384,16647,1,2022-10-15,NULL,1,"Data Scientist",0,NULL,NULL
385,16668,3,2022-10-16,NULL,3,"Business Analyst",0,NULL,NULL
386,16668,1,2022-10-16,NULL,1,"Data Scientist",0,NULL,NULL
387,16796,2,2022-05-29,NULL,2,"Data Analyst",0,NULL,NULL
388,16796,1,2022-05-26,NULL,1,"Data Scientist",0,NULL,NULL
389,16915,1,2022-03-23,NULL,1,"Data Scientist",0,NULL,NULL
390,17073,1,2022-09-15,NULL,1,"Data Scientist",0,NULL,NULL
391,17175,1,2022-07-08,NULL,1,"Data Scientist",0,NULL,NULL
392,17342,2,2022-04-15,NULL,2,"Data Analyst",0,NULL,NULL
393,17342,1,2022-03-27,NULL,1,"Data Scientist",0,NULL,NULL
394,17358,3,2022-08-21,NULL,3,"Business Analyst",0,NULL,NULL
395,17419,2,2022-05-31,2023-01-29,2,"Data Analyst",1,243,"91 to 365 days"
396,17562,3,2022-09-20,NULL,3,"Business Analyst",0,NULL,NULL
397,17562,1,2022-09-28,NULL,1,"Data Scientist",0,NULL,NULL
398,17613,1,2022-05-18,NULL,1,"Data Scientist",0,NULL,NULL
399,17771,2,2022-01-06,NULL,2,"Data Analyst",0,NULL,NULL
400,17774,2,2022-03-20,NULL,2,"Data Analyst",0,NULL,NULL
401,17780,1,2022-05-05,NULL,1,"Data Scientist",0,NULL,NULL
402,18288,3,2022-10-18,NULL,3,"Business Analyst",0,NULL,NULL
403,18288,2,2022-10-18,NULL,2,"Data Analyst",0,NULL,NULL
404,18288,1,2022-10-18,NULL,1,"Data Scientist",0,NULL,NULL
405,18510,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
406,18606,2,2022-01-07,NULL,2,"Data Analyst",0,NULL,NULL
407,18687,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
408,18757,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
409,18918,3,2022-01-12,NULL,3,"Business Analyst",0,NULL,NULL
410,19074,3,2022-07-30,NULL,3,"Business Analyst",0,NULL,NULL
411,19193,2,2022-09-23,NULL,2,"Data Analyst",0,NULL,NULL
412,19667,2,2022-03-01,NULL,2,"Data Analyst",0,NULL,NULL
413,19705,3,2022-01-20,NULL,3,"Business Analyst",0,NULL,NULL
414,19706,2,2022-07-05,NULL,2,"Data Analyst",0,NULL,NULL
415,19842,2,2022-05-20,NULL,2,"Data Analyst",0,NULL,NULL
416,19879,2,2022-03-18,NULL,2,"Data Analyst",0,NULL,NULL
417,20419,2,2022-03-23,NULL,2,"Data Analyst",0,NULL,NULL
418,20710,2,2022-01-08,NULL,2,"Data Analyst",0,NULL,NULL
419,20907,1,2022-06-04,NULL,1,"Data Scientist",0,NULL,NULL
420,21229,3,2022-05-10,NULL,3,"Business Analyst",0,NULL,NULL
421,21229,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
422,21229,1,2022-02-26,NULL,1,"Data Scientist",0,NULL,NULL
423,21419,3,2022-01-23,NULL,3,"Business Analyst",0,NULL,NULL
424,21562,3,2022-06-19,NULL,3,"Business Analyst",0,NULL,NULL
425,21562,2,2022-06-19,NULL,2,"Data Analyst",0,NULL,NULL
426,21562,1,2022-06-19,NULL,1,"Data Scientist",0,NULL,NULL
427,21722,3,2022-06-07,NULL,3,"Business Analyst",0,NULL,NULL
428,21722,2,2022-02-06,NULL,2,"Data Analyst",0,NULL,NULL
429,21796,2,2022-05-20,NULL,2,"Data Analyst",0,NULL,NULL
430,22149,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
431,22179,2,2022-01-12,NULL,2,"Data Analyst",0,NULL,NULL
432,22533,1,2022-05-29,NULL,1,"Data Scientist",0,NULL,NULL
433,22673,1,2022-04-15,NULL,1,"Data Scientist",0,NULL,NULL
434,22815,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
435,22887,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
436,22889,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
437,23003,3,2022-08-11,NULL,3,"Business Analyst",0,NULL,NULL
438,23104,3,2022-02-02,NULL,3,"Business Analyst",0,NULL,NULL
439,23113,3,2022-01-30,NULL,3,"Business Analyst",0,NULL,NULL
440,23245,3,2022-10-03,NULL,3,"Business Analyst",0,NULL,NULL
441,23403,2,2022-03-26,NULL,2,"Data Analyst",0,NULL,NULL
442,23628,3,2022-07-28,NULL,3,"Business Analyst",0,NULL,NULL
443,23662,1,2022-07-21,NULL,1,"Data Scientist",0,NULL,NULL
444,23664,1,2022-03-30,NULL,1,"Data Scientist",0,NULL,NULL
445,23708,1,2022-06-20,NULL,1,"Data Scientist",0,NULL,NULL
446,23919,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
447,24168,2,2022-04-07,NULL,2,"Data Analyst",0,NULL,NULL
448,24423,2,2022-06-12,NULL,2,"Data Analyst",0,NULL,NULL
449,24541,2,2022-08-16,NULL,2,"Data Analyst",0,NULL,NULL
450,24593,1,2022-05-21,NULL,1,"Data Scientist",0,NULL,NULL
451,24694,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
452,24701,1,2022-03-18,NULL,1,"Data Scientist",0,NULL,NULL
453,24900,1,2022-01-10,NULL,1,"Data Scientist",0,NULL,NULL
454,25308,2,2022-04-26,NULL,2,"Data Analyst",0,NULL,NULL
455,25465,1,2022-08-14,NULL,1,"Data Scientist",0,NULL,NULL
456,25494,3,2022-04-04,NULL,3,"Business Analyst",0,NULL,NULL
457,25512,1,2022-03-03,NULL,1,"Data Scientist",0,NULL,NULL
458,25521,2,2022-02-16,NULL,2,"Data Analyst",0,NULL,NULL
459,25767,1,2022-02-12,NULL,1,"Data Scientist",0,NULL,NULL
460,25805,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
461,25957,2,2022-03-19,NULL,2,"Data Analyst",0,NULL,NULL
462,26373,2,2022-02-04,NULL,2,"Data Analyst",0,NULL,NULL
463,26373,1,2022-06-24,NULL,1,"Data Scientist",0,NULL,NULL
464,27052,2,2022-07-07,NULL,2,"Data Analyst",0,NULL,NULL
465,27155,2,2022-06-02,NULL,2,"Data Analyst",0,NULL,NULL
466,27587,1,2022-08-02,NULL,1,"Data Scientist",0,NULL,NULL
467,27787,2,2022-01-23,NULL,2,"Data Analyst",0,NULL,NULL
468,27882,1,2022-05-26,NULL,1,"Data Scientist",0,NULL,NULL
469,28298,1,2022-06-19,NULL,1,"Data Scientist",0,NULL,NULL
470,28320,3,2022-05-22,NULL,3,"Business Analyst",0,NULL,NULL
471,28320,2,2022-02-22,NULL,2,"Data Analyst",0,NULL,NULL
472,28320,1,2022-05-22,NULL,1,"Data Scientist",0,NULL,NULL
473,28429,3,2022-03-02,NULL,3,"Business Analyst",0,NULL,NULL
474,28517,1,2022-03-10,NULL,1,"Data Scientist",0,NULL,NULL
475,28585,2,2022-02-27,NULL,2,"Data Analyst",0,NULL,NULL
476,28996,2,2022-02-01,NULL,2,"Data Analyst",0,NULL,NULL
477,29683,2,2022-07-30,NULL,2,"Data Analyst",0,NULL,NULL
478,29960,2,2022-01-21,NULL,2,"Data Analyst",0,NULL,NULL
479,30183,2,2022-02-03,NULL,2,"Data Analyst",0,NULL,NULL
480,30206,1,2022-05-27,NULL,1,"Data Scientist",0,NULL,NULL
481,30273,1,2022-03-26,NULL,1,"Data Scientist",0,NULL,NULL
482,30367,1,2022-07-18,NULL,1,"Data Scientist",0,NULL,NULL
483,30623,2,2022-06-18,NULL,2,"Data Analyst",0,NULL,NULL
484,30872,2,2022-02-21,2022-03-05,2,"Data Analyst",1,12,"8 to 30 days"
485,30872,1,2022-02-21,NULL,1,"Data Scientist",0,NULL,NULL
486,31009,1,2022-04-06,NULL,1,"Data Scientist",0,NULL,NULL
487,31361,1,2022-02-24,NULL,1,"Data Scientist",0,NULL,NULL
488,31810,2,2022-01-16,NULL,2,"Data Analyst",0,NULL,NULL
489,32628,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
490,32669,2,2022-09-02,NULL,2,"Data Analyst",0,NULL,NULL
491,32687,3,2022-05-06,NULL,3,"Business Analyst",0,NULL,NULL
492,32710,2,2022-04-25,NULL,2,"Data Analyst",0,NULL,NULL
493,32713,2,2022-06-18,NULL,2,"Data Analyst",0,NULL,NULL
494,32973,1,2022-01-17,NULL,1,"Data Scientist",0,NULL,NULL
495,33250,2,2022-04-23,NULL,2,"Data Analyst",0,NULL,NULL
496,33256,3,2022-09-20,NULL,3,"Business Analyst",0,NULL,NULL
497,33256,2,2022-09-20,NULL,2,"Data Analyst",0,NULL,NULL
498,33495,2,2022-09-17,NULL,2,"Data Analyst",0,NULL,NULL
499,33495,1,2022-01-01,NULL,1,"Data Scientist",0,NULL,NULL
500,33925,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
501,33994,2,2022-08-16,NULL,2,"Data Analyst",0,NULL,NULL
502,34383,2,2022-05-31,NULL,2,"Data Analyst",0,NULL,NULL
503,34614,2,2022-07-19,NULL,2,"Data Analyst",0,NULL,NULL
504,34783,2,2022-02-08,NULL,2,"Data Analyst",0,NULL,NULL
505,34783,1,2022-02-05,NULL,1,"Data Scientist",0,NULL,NULL
506,35253,2,2022-03-20,NULL,2,"Data Analyst",0,NULL,NULL
507,35284,3,2022-04-20,NULL,3,"Business Analyst",0,NULL,NULL
508,35284,2,2022-10-12,NULL,2,"Data Analyst",0,NULL,NULL
509,35528,2,2022-08-11,NULL,2,"Data Analyst",0,NULL,NULL
510,35856,1,2022-04-21,NULL,1,"Data Scientist",0,NULL,NULL
511,36467,2,2022-01-31,NULL,2,"Data Analyst",0,NULL,NULL
512,36760,1,2022-05-29,NULL,1,"Data Scientist",0,NULL,NULL
513,37614,2,2022-08-16,NULL,2,"Data Analyst",0,NULL,NULL
514,37614,1,2022-08-16,NULL,1,"Data Scientist",0,NULL,NULL
515,37909,3,2022-09-25,NULL,3,"Business Analyst",0,NULL,NULL
516,38359,2,2022-04-13,NULL,2,"Data Analyst",0,NULL,NULL
517,38359,1,2022-04-15,NULL,1,"Data Scientist",0,NULL,NULL
518,38457,1,2022-05-24,NULL,1,"Data Scientist",0,NULL,NULL
519,38501,2,2022-03-09,NULL,2,"Data Analyst",0,NULL,NULL
520,38555,2,2022-03-08,NULL,2,"Data Analyst",0,NULL,NULL
521,39298,2,2022-08-31,NULL,2,"Data Analyst",0,NULL,NULL
522,39319,1,2022-09-08,NULL,1,"Data Scientist",0,NULL,NULL
523,39370,2,2022-03-22,NULL,2,"Data Analyst",0,NULL,NULL
524,39473,1,2022-07-25,NULL,1,"Data Scientist",0,NULL,NULL
525,39484,3,2022-01-10,NULL,3,"Business Analyst",0,NULL,NULL
526,39563,1,2022-04-04,NULL,1,"Data Scientist",0,NULL,NULL
527,40567,3,2022-01-31,NULL,3,"Business Analyst",0,NULL,NULL
528,40618,3,2022-08-15,NULL,3,"Business Analyst",0,NULL,NULL
529,40618,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
530,40618,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
531,40719,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
532,40969,3,2022-02-03,NULL,3,"Business Analyst",0,NULL,NULL
533,41215,2,2022-08-16,NULL,2,"Data Analyst",0,NULL,NULL
534,41289,3,2022-07-11,NULL,3,"Business Analyst",0,NULL,NULL
535,41336,1,2022-06-01,NULL,1,"Data Scientist",0,NULL,NULL
536,41571,1,2022-04-26,NULL,1,"Data Scientist",0,NULL,NULL
537,41961,3,2022-06-12,NULL,3,"Business Analyst",0,NULL,NULL
538,42005,3,2022-02-04,NULL,3,"Business Analyst",0,NULL,NULL
539,42005,2,2022-02-01,NULL,2,"Data Analyst",0,NULL,NULL
540,42481,1,2022-05-30,NULL,1,"Data Scientist",0,NULL,NULL
541,42573,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
542,42602,3,2022-05-19,NULL,3,"Business Analyst",0,NULL,NULL
543,42602,2,2022-05-19,NULL,2,"Data Analyst",0,NULL,NULL
544,42622,3,2022-08-13,NULL,3,"Business Analyst",0,NULL,NULL
545,42831,1,2022-10-08,NULL,1,"Data Scientist",0,NULL,NULL
546,42833,2,2022-03-20,NULL,2,"Data Analyst",0,NULL,NULL
547,43024,1,2022-01-20,NULL,1,"Data Scientist",0,NULL,NULL
548,43413,1,2022-03-14,NULL,1,"Data Scientist",0,NULL,NULL
549,43540,3,2022-04-23,NULL,3,"Business Analyst",0,NULL,NULL
550,43540,1,2022-04-23,NULL,1,"Data Scientist",0,NULL,NULL
551,43604,3,2022-04-27,NULL,3,"Business Analyst",0,NULL,NULL
552,43819,3,2022-01-27,NULL,3,"Business Analyst",0,NULL,NULL
553,44279,2,2022-01-13,NULL,2,"Data Analyst",0,NULL,NULL
554,44291,2,2022-02-06,NULL,2,"Data Analyst",0,NULL,NULL
555,44291,1,2022-03-22,NULL,1,"Data Scientist",0,NULL,NULL
556,44622,2,2022-01-22,NULL,2,"Data Analyst",0,NULL,NULL
557,44840,1,2022-05-01,NULL,1,"Data Scientist",0,NULL,NULL
558,44965,2,2022-01-01,NULL,2,"Data Analyst",0,NULL,NULL
559,45987,2,2022-08-03,NULL,2,"Data Analyst",0,NULL,NULL
560,46647,2,2022-02-28,NULL,2,"Data Analyst",0,NULL,NULL
561,47183,2,2022-08-22,NULL,2,"Data Analyst",0,NULL,NULL
562,47324,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
563,47436,2,2022-05-21,NULL,2,"Data Analyst",0,NULL,NULL
564,48714,2,2022-05-10,NULL,2,"Data Analyst",0,NULL,NULL
565,48945,1,2022-04-14,NULL,1,"Data Scientist",0,NULL,NULL
566,49039,1,2022-06-03,NULL,1,"Data Scientist",0,NULL,NULL
567,49132,2,2022-02-05,NULL,2,"Data Analyst",0,NULL,NULL
568,49517,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
569,49669,2,2022-03-30,NULL,2,"Data Analyst",0,NULL,NULL
570,50810,2,2022-01-08,NULL,2,"Data Analyst",0,NULL,NULL
571,51332,3,2022-09-16,NULL,3,"Business Analyst",0,NULL,NULL
572,51919,1,2022-01-04,NULL,1,"Data Scientist",0,NULL,NULL
573,51998,2,2022-06-19,NULL,2,"Data Analyst",0,NULL,NULL
574,52691,2,2022-10-06,NULL,2,"Data Analyst",0,NULL,NULL
575,52691,1,2022-10-06,NULL,1,"Data Scientist",0,NULL,NULL
576,53122,1,2022-07-29,NULL,1,"Data Scientist",0,NULL,NULL
577,53967,2,2022-02-10,NULL,2,"Data Analyst",0,NULL,NULL
578,53989,3,2022-05-22,NULL,3,"Business Analyst",0,NULL,NULL
579,55683,3,2022-01-18,NULL,3,"Business Analyst",0,NULL,NULL
580,55811,2,2022-06-05,NULL,2,"Data Analyst",0,NULL,NULL
581,57431,3,2022-04-04,NULL,3,"Business Analyst",0,NULL,NULL
582,57613,3,2022-03-11,NULL,3,"Business Analyst",0,NULL,NULL
583,57720,3,2022-01-28,NULL,3,"Business Analyst",0,NULL,NULL
584,58456,3,2022-08-18,NULL,3,"Business Analyst",0,NULL,NULL
585,58456,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
586,58456,1,2022-08-18,NULL,1,"Data Scientist",0,NULL,NULL
587,58913,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
588,59323,3,2022-10-12,NULL,3,"Business Analyst",0,NULL,NULL
589,59340,2,2022-05-20,NULL,2,"Data Analyst",0,NULL,NULL
590,60411,2,2022-09-28,NULL,2,"Data Analyst",0,NULL,NULL
591,60997,2,2022-01-17,NULL,2,"Data Analyst",0,NULL,NULL
592,61405,3,2022-08-13,NULL,3,"Business Analyst",0,NULL,NULL
593,61806,3,2022-03-28,NULL,3,"Business Analyst",0,NULL,NULL
594,61806,2,2022-04-06,NULL,2,"Data Analyst",0,NULL,NULL
595,62310,2,2022-05-12,NULL,2,"Data Analyst",0,NULL,NULL
596,62809,2,2022-08-18,NULL,2,"Data Analyst",0,NULL,NULL
597,63294,3,2022-09-15,NULL,3,"Business Analyst",0,NULL,NULL
598,63294,2,2022-09-01,NULL,2,"Data Analyst",0,NULL,NULL
599,63294,1,2022-08-31,NULL,1,"Data Scientist",0,NULL,NULL
600,63472,2,2022-08-19,NULL,2,"Data Analyst",0,NULL,NULL
601,63472,1,2022-02-13,NULL,1,"Data Scientist",0,NULL,NULL
602,63596,2,2022-01-27,NULL,2,"Data Analyst",0,NULL,NULL
603,64029,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
604,65269,3,2022-02-01,NULL,3,"Business Analyst",0,NULL,NULL
605,65451,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
606,65554,3,2022-03-29,NULL,3,"Business Analyst",0,NULL,NULL
607,65554,2,2022-03-29,NULL,2,"Data Analyst",0,NULL,NULL
608,66278,2,2022-07-11,NULL,2,"Data Analyst",0,NULL,NULL
609,66964,1,2022-10-04,NULL,1,"Data Scientist",0,NULL,NULL
610,67377,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
611,67401,2,2022-04-29,NULL,2,"Data Analyst",0,NULL,NULL
612,71093,2,2022-09-11,NULL,2,"Data Analyst",0,NULL,NULL
613,71716,3,2022-01-19,NULL,3,"Business Analyst",0,NULL,NULL
614,71790,2,2022-02-23,NULL,2,"Data Analyst",0,NULL,NULL
615,71947,2,2022-06-13,NULL,2,"Data Analyst",0,NULL,NULL
616,71975,2,2022-06-27,NULL,2,"Data Analyst",0,NULL,NULL
617,72128,2,2022-06-06,NULL,2,"Data Analyst",0,NULL,NULL
618,72965,3,2022-04-15,NULL,3,"Business Analyst",0,NULL,NULL
619,72965,2,2022-04-15,NULL,2,"Data Analyst",0,NULL,NULL
620,73553,2,2022-10-10,NULL,2,"Data Analyst",0,NULL,NULL
621,74005,1,2022-06-14,NULL,1,"Data Scientist",0,NULL,NULL
622,74010,2,2022-08-17,NULL,2,"Data Analyst",0,NULL,NULL
623,74498,2,2022-05-02,NULL,2,"Data Analyst",0,NULL,NULL
624,74714,2,2022-10-05,NULL,2,"Data Analyst",0,NULL,NULL
625,75023,2,2022-05-10,NULL,2,"Data Analyst",0,NULL,NULL
626,75187,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
627,75274,2,2022-04-20,NULL,2,"Data Analyst",0,NULL,NULL
628,75606,2,2022-06-17,NULL,2,"Data Analyst",0,NULL,NULL
629,75747,2,2022-02-11,NULL,2,"Data Analyst",0,NULL,NULL
630,75971,1,2022-07-22,NULL,1,"Data Scientist",0,NULL,NULL
631,76790,3,2022-06-19,NULL,3,"Business Analyst",0,NULL,NULL
632,76790,2,2022-06-19,NULL,2,"Data Analyst",0,NULL,NULL
633,77591,2,2022-03-14,NULL,2,"Data Analyst",0,NULL,NULL
634,77591,1,2022-02-16,NULL,1,"Data Scientist",0,NULL,NULL
635,78822,1,2022-03-16,NULL,1,"Data Scientist",0,NULL,NULL
636,79040,2,2022-09-24,NULL,2,"Data Analyst",0,NULL,NULL
637,79553,2,2022-08-12,NULL,2,"Data Analyst",0,NULL,NULL
638,80750,2,2022-05-22,NULL,2,"Data Analyst",0,NULL,NULL
639,82714,1,2022-05-06,NULL,1,"Data Scientist",0,NULL,NULL
640,83266,1,2022-07-18,NULL,1,"Data Scientist",0,NULL,NULL
641,83449,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
642,83449,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
643,83528,2,2022-06-03,NULL,2,"Data Analyst",0,NULL,NULL
644,85401,2,2022-07-29,NULL,2,"Data Analyst",0,NULL,NULL
645,87432,2,2022-01-19,NULL,2,"Data Analyst",0,NULL,NULL
646,88147,1,2022-05-15,NULL,1,"Data Scientist",0,NULL,NULL
647,88633,1,2022-08-06,NULL,1,"Data Scientist",0,NULL,NULL
648,88702,3,2022-03-24,NULL,3,"Business Analyst",0,NULL,NULL
649,88702,1,2022-03-24,NULL,1,"Data Scientist",0,NULL,NULL
650,89036,2,2022-04-02,NULL,2,"Data Analyst",0,NULL,NULL
651,89102,2,2022-04-03,NULL,2,"Data Analyst",0,NULL,NULL
652,89330,3,2022-08-16,NULL,3,"Business Analyst",0,NULL,NULL
653,89330,2,2022-08-16,NULL,2,"Data Analyst",0,NULL,NULL
654,90247,2,2022-06-26,NULL,2,"Data Analyst",0,NULL,NULL
655,90517,2,2022-06-28,NULL,2,"Data Analyst",0,NULL,NULL
656,90920,2,2022-05-08,NULL,2,"Data Analyst",0,NULL,NULL
657,93270,2,2022-05-17,NULL,2,"Data Analyst",0,NULL,NULL
658,93423,1,2022-09-13,NULL,1,"Data Scientist",0,NULL,NULL
659,95330,2,2022-04-08,NULL,2,"Data Analyst",0,NULL,NULL
660,97286,2,2022-03-02,NULL,2,"Data Analyst",0,NULL,NULL
661,97530,1,2022-06-13,NULL,1,"Data Scientist",0,NULL,NULL
662,97931,2,2022-04-16,NULL,2,"Data Analyst",0,NULL,NULL
663,99561,3,2022-07-18,NULL,3,"Business Analyst",0,NULL,NULL
664,99561,2,2022-07-18,NULL,2,"Data Analyst",0,NULL,NULL
665,99561,1,2022-07-18,NULL,1,"Data Scientist",0,NULL,NULL
666,101725,2,2022-08-16,NULL,2,"Data Analyst",0,NULL,NULL
667,101982,2,2022-04-06,NULL,2,"Data Analyst",0,NULL,NULL
668,102225,3,2022-04-24,NULL,3,"Business Analyst",0,NULL,NULL
669,102225,2,2022-04-24,NULL,2,"Data Analyst",0,NULL,NULL
670,102225,1,2022-04-27,NULL,1,"Data Scientist",0,NULL,NULL
671,102378,3,2022-08-02,NULL,3,"Business Analyst",0,NULL,NULL
672,102378,2,2022-09-05,NULL,2,"Data Analyst",0,NULL,NULL
673,102378,1,2022-09-05,NULL,1,"Data Scientist",0,NULL,NULL
674,103625,1,2022-09-24,NULL,1,"Data Scientist",0,NULL,NULL
675,103862,3,2022-02-21,NULL,3,"Business Analyst",0,NULL,NULL
676,105043,3,2022-05-20,NULL,3,"Business Analyst",0,NULL,NULL
677,105043,2,2022-05-19,NULL,2,"Data Analyst",0,NULL,NULL
678,105382,2,2022-05-14,NULL,2,"Data Analyst",0,NULL,NULL
679,106073,2,2022-08-11,NULL,2,"Data Analyst",0,NULL,NULL
680,106157,1,2022-04-24,NULL,1,"Data Scientist",0,NULL,NULL
681,106376,2,2022-01-30,NULL,2,"Data Analyst",0,NULL,NULL
682,108546,3,2022-08-15,NULL,3,"Business Analyst",0,NULL,NULL
683,109597,2,2022-08-11,NULL,2,"Data Analyst",0,NULL,NULL
684,109699,2,2022-09-28,NULL,2,"Data Analyst",0,NULL,NULL
685,112213,1,2022-09-12,NULL,1,"Data Scientist",0,NULL,NULL
686,112352,2,2022-10-18,NULL,2,"Data Analyst",0,NULL,NULL
687,112725,1,2022-08-25,NULL,1,"Data Scientist",0,NULL,NULL
688,113664,2,2022-08-03,NULL,2,"Data Analyst",0,NULL,NULL
689,115051,2,2022-02-18,NULL,2,"Data Analyst",0,NULL,NULL
690,115218,1,2022-06-03,NULL,1,"Data Scientist",0,NULL,NULL
691,115942,2,2022-06-02,NULL,2,"Data Analyst",0,NULL,NULL
692,115942,1,2022-06-02,NULL,1,"Data Scientist",0,NULL,NULL
693,117549,2,2022-07-19,NULL,2,"Data Analyst",0,NULL,NULL
694,117782,1,2022-01-29,NULL,1,"Data Scientist",0,NULL,NULL
695,120179,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
696,120579,2,2022-06-09,NULL,2,"Data Analyst",0,NULL,NULL
697,120620,2,2022-03-07,NULL,2,"Data Analyst",0,NULL,NULL
698,121042,3,2022-08-15,NULL,3,"Business Analyst",0,NULL,NULL
699,121042,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
700,121042,1,2022-08-15,NULL,1,"Data Scientist",0,NULL,NULL
701,121411,1,2022-05-29,NULL,1,"Data Scientist",0,NULL,NULL
702,121710,3,2022-10-11,NULL,3,"Business Analyst",0,NULL,NULL
703,122442,2,2022-04-29,NULL,2,"Data Analyst",0,NULL,NULL
704,122477,2,2022-09-29,NULL,2,"Data Analyst",0,NULL,NULL
705,122664,3,2022-07-23,NULL,3,"Business Analyst",0,NULL,NULL
706,122985,2,2022-04-10,NULL,2,"Data Analyst",0,NULL,NULL
707,123015,2,2022-04-30,NULL,2,"Data Analyst",0,NULL,NULL
708,123684,2,2022-04-20,NULL,2,"Data Analyst",0,NULL,NULL
709,123684,1,2022-08-22,NULL,1,"Data Scientist",0,NULL,NULL
710,123905,2,2022-04-10,NULL,2,"Data Analyst",0,NULL,NULL
711,124093,2,2022-02-17,NULL,2,"Data Analyst",0,NULL,NULL
712,124358,3,2022-08-11,NULL,3,"Business Analyst",0,NULL,NULL
713,124358,2,2022-08-03,NULL,2,"Data Analyst",0,NULL,NULL
714,124824,1,2022-01-07,NULL,1,"Data Scientist",0,NULL,NULL
715,125593,3,2022-03-02,NULL,3,"Business Analyst",0,NULL,NULL
716,125895,2,2022-06-04,NULL,2,"Data Analyst",0,NULL,NULL
717,125978,2,2022-06-19,NULL,2,"Data Analyst",0,NULL,NULL
718,126016,2,2022-04-30,NULL,2,"Data Analyst",0,NULL,NULL
719,126174,2,2022-08-15,NULL,2,"Data Analyst",0,NULL,NULL
720,126406,2,2022-07-03,NULL,2,"Data Analyst",0,NULL,NULL
721,126798,2,2022-08-16,NULL,2,"Data Analyst",0,NULL,NULL
722,126861,3,2022-01-21,NULL,3,"Business Analyst",0,NULL,NULL
723,127258,3,2022-10-11,NULL,3,"Business Analyst",0,NULL,NULL
724,127294,1,2022-06-08,NULL,1,"Data Scientist",0,NULL,NULL
725,127366,1,2022-02-01,NULL,1,"Data Scientist",0,NULL,NULL
726,127466,1,2022-03-01,NULL,1,"Data Scientist",0,NULL,NULL
727,127755,1,2022-08-27,NULL,1,"Data Scientist",0,NULL,NULL
728,127758,3,2022-03-06,NULL,3,"Business Analyst",0,NULL,NULL
729,127892,3,2022-02-15,NULL,3,"Business Analyst",0,NULL,NULL
730,128288,1,2022-09-17,NULL,1,"Data Scientist",0,NULL,NULL
731,128376,3,2022-06-03,NULL,3,"Business Analyst",0,NULL,NULL
